"공장코드","제품코드","제품명","지시번호","설비코드","설비명","작업실코드","작업실명","공정코드","공정명","공정시작시간","공정종료시간","작업자","작업방법","설비가동시작시간","설비가동종료시간","설비최소가동시간","설비최대가동시간","충전투입일"
"4","BTBMG","TB가글(마일드)","W26050520W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 08:56:00,2026-05-26 09:26:00,"LCCUser","premixing 30분 용해",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 08:56:00,2026-05-26 09:26:00,"LCCUser","premixing 30분 용해",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-28 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 08:56:00,2026-05-26 09:26:00,"LCCUser","premixing 30분 용해",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-29 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","40분 교반",2026-05-26 09:26:00,2026-05-26 10:12:00,40,45,2026-05-28 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","40분 교반",2026-05-26 09:26:00,2026-05-26 10:12:00,40,45,2026-05-29 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","30분 교반",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","40분 교반",2026-05-26 09:26:00,2026-05-26 10:12:00,40,45,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","30분 교반",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-28 00:00:00
"4","BTBMG","TB가글(마일드)","W26050520W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 08:56:00,2026-05-26 10:12:00,"LCCUser","30분 교반",2026-05-26 08:56:00,2026-05-26 09:26:00,30,35,2026-05-29 00:00:00
"4","BTBMG","TB가글(마일드)","W26050521W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 12:41:00,2026-05-26 13:14:00,"LCCUser","premixing 30분 용해",2026-05-26 12:43:00,2026-05-26 13:14:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050521W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 12:41:00,2026-05-26 13:57:00,"LCCUser","40분 교반",2026-05-26 13:15:00,2026-05-26 13:57:00,40,45,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050521W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 12:41:00,2026-05-26 13:57:00,"LCCUser","30분 교반",2026-05-26 12:43:00,2026-05-26 13:14:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050522W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 14:22:00,2026-05-26 14:52:00,"LCCUser","premixing 30분 용해",2026-05-26 14:22:00,2026-05-26 14:52:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050522W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 14:22:00,2026-05-26 15:34:00,"LCCUser","40분 교반",2026-05-26 14:52:00,2026-05-26 15:34:00,40,45,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050522W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 14:22:00,2026-05-26 15:34:00,"LCCUser","30분 교반",2026-05-26 14:22:00,2026-05-26 14:52:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050524W10","DS40002","4공장 용해조 2호","4-R004","4공장 배합실","C02","용해",2026-05-26 16:03:00,2026-05-26 16:33:00,"LCCUser","premixing 30분 용해",2026-05-26 16:03:00,2026-05-26 16:33:00,30,35,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050524W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 16:03:00,2026-05-26 17:13:00,"LCCUser","40분 교반",2026-05-26 16:33:00,2026-05-26 17:13:00,40,45,2026-05-27 00:00:00
"4","BTBMG","TB가글(마일드)","W26050524W10","SM20008","액상2호","4-R004","4공장 배합실","C03","M/M",2026-05-26 16:03:00,2026-05-26 17:13:00,"LCCUser","30분 교반",2026-05-26 16:03:00,2026-05-26 16:33:00,30,35,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","AQ10006","수상 용해조 6호","1-R004","유화 배합실","C02","용해",2026-05-26 10:34:00,2026-05-26 12:33:00,"LCCUser","40분 교반용해",2026-05-26 10:46:00,2026-05-26 12:30:00,40,40,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","OL11006","유상 용해조 6호","1-R004","유화 배합실","C02","용해",2026-05-26 10:34:00,2026-05-26 12:33:00,"LCCUser","40분 교반용해",2026-05-26 10:46:00,2026-05-26 12:30:00,40,40,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","GX12004","검믹서 6호","1-R004","유화 배합실","C02","용해",2026-05-26 10:34:00,2026-05-26 12:33:00,"LCCUser","30분 교반",2026-05-26 10:46:00,2026-05-26 12:30:00,30,30,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 12:33:00,2026-05-26 14:09:00,"LCCUser","10분 교반",2026-05-26 12:36:38,2026-05-26 12:44:38,10,10,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 12:33:00,2026-05-26 14:09:00,"LCCUser","8분",2026-05-26 12:46:30,2026-05-26 12:52:31,8,8,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050526W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 12:33:00,2026-05-26 14:09:00,"LCCUser","5분",2026-05-26 13:21:07,2026-05-26 13:26:07,5,5,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","OL11006","유상 용해조 6호","1-R004","유화 배합실","C02","용해",2026-05-26 14:08:00,2026-05-26 15:09:00,"LCCUser","40분 교반용해",2026-05-26 14:08:00,2026-05-26 15:09:00,40,40,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","GX12004","검믹서 6호","1-R004","유화 배합실","C02","용해",2026-05-26 14:08:00,2026-05-26 15:09:00,"LCCUser","30분 교반",2026-05-26 14:09:00,2026-05-26 15:09:00,30,30,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","AQ10006","수상 용해조 6호","1-R004","유화 배합실","C02","용해",2026-05-26 14:08:00,2026-05-26 15:09:00,"LCCUser","40분 교반용해",2026-05-26 14:08:00,2026-05-26 15:09:00,40,40,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:09:00,2026-05-26 16:47:00,"LCCUser","8분",2026-05-26 15:29:15,2026-05-26 15:35:15,8,8,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:09:00,2026-05-26 16:47:00,"LCCUser","5분",2026-05-26 15:59:53,2026-05-26 16:04:53,5,5,2026-05-27 00:00:00
"1","BKOLO14","OX컨트롤로션","W26050527W10","BM15006","B/M 6호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:09:00,2026-05-26 16:47:00,"LCCUser","10분 교반",2026-05-26 15:19:03,2026-05-26 15:27:02,10,10,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-26 13:30:00,2026-05-26 15:44:00,"LCCUser","40분 교반",2026-05-26 13:30:00,2026-05-26 14:51:00,20,20,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","OL11007","유상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-26 13:30:00,2026-05-26 15:44:00,"LCCUser","40분 교반",2026-05-26 13:30:00,2026-05-26 14:51:00,20,20,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","GX12005","검믹서 7호","1-R004","유화 배합실","C02","용해",2026-05-26 13:30:00,2026-05-26 15:44:00,"LCCUser","60분 교반",2026-05-26 13:30:00,2026-05-26 14:51:00,60,60,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:44:00,2026-05-26 16:45:00,"LCCUser","5분 교반",2026-05-26 16:40:29,2026-05-26 16:45:29,5,5,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:44:00,2026-05-26 16:45:00,"LCCUser","3분 교반",2026-05-26 15:44:00,2026-05-26 15:47:49,3,3,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:44:00,2026-05-26 16:45:00,"LCCUser","3분 교반",2026-05-26 15:48:39,2026-05-26 15:51:39,3,3,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050528W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 15:44:00,2026-05-26 16:45:00,"LCCUser","5분 교반",2026-05-26 15:51:52,2026-05-26 15:56:51,5,5,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","OL11007","유상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-26 17:09:00,2026-05-26 19:18:00,"LCCUser","40분 교반",2026-05-26 17:09:00,2026-05-26 17:51:00,20,20,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","GX12005","검믹서 7호","1-R004","유화 배합실","C02","용해",2026-05-26 17:09:00,2026-05-26 19:18:00,"LCCUser","60분 교반",2026-05-26 17:09:00,2026-05-26 19:18:00,60,60,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-26 17:09:00,2026-05-26 19:18:00,"LCCUser","40분 교반",2026-05-26 17:09:00,2026-05-26 17:51:00,20,20,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 17:51:00,2026-05-26 18:57:00,"LCCUser","3분 교반",2026-05-26 17:57:24,2026-05-26 18:00:24,3,3,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 17:51:00,2026-05-26 18:57:00,"LCCUser","3분 교반",2026-05-26 18:00:42,2026-05-26 18:03:42,3,3,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 17:51:00,2026-05-26 18:57:00,"LCCUser","5분 교반",2026-05-26 18:52:11,2026-05-26 18:57:11,5,5,2026-05-27 00:00:00
"1","BUV60031","V 어드밴스로션(내수)","W26050529W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-26 17:51:00,2026-05-26 18:57:00,"LCCUser","5분 교반",2026-05-26 18:04:25,2026-05-26 18:09:25,5,5,2026-05-27 00:00:00
"1","BMFG16","OX몽글비누(포도,공용)","W26050530W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-26 09:49:00,2026-05-26 10:59:00,"LCCUser","5분 교반",2026-05-26 10:48:16,2026-05-26 10:59:24,5,5,2026-05-27 00:00:00
"1","BMFG16","OX몽글비누(포도,공용)","W26050530W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-26 09:49:00,2026-05-26 10:59:00,"LCCUser","20분 교반",2026-05-26 09:49:00,2026-05-26 10:21:12,20,20,2026-05-27 00:00:00
"1","BMFG16","OX몽글비누(포도,공용)","W26050530W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-26 09:49:00,2026-05-26 10:59:00,"LCCUser","5분 교반",2026-05-26 10:21:15,2026-05-26 10:26:59,5,5,2026-05-27 00:00:00
"1","BMFG16","OX몽글비누(포도,공용)","W26050530W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-26 09:49:00,2026-05-26 10:59:00,"LCCUser","20분 교반",2026-05-26 10:27:01,2026-05-26 10:48:12,20,20,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050531W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 09:19:00,2026-05-26 10:09:00,"LCCUser","10분 교반",2026-05-26 09:19:00,2026-05-26 09:29:55,10,10,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050531W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 09:19:00,2026-05-26 10:09:00,"LCCUser","10분 교반",2026-05-26 09:29:58,2026-05-26 09:40:19,10,10,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050531W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 09:19:00,2026-05-26 10:09:00,"LCCUser","5분 교반",2026-05-26 09:40:22,2026-05-26 09:48:44,5,5,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050531W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 09:19:00,2026-05-26 10:09:00,"LCCUser","20분 교반",2026-05-26 09:48:47,2026-05-26 10:09:24,20,20,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050532W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 15:40:00,2026-05-26 16:54:00,"LCCUser","10분 교반",2026-05-26 15:57:00,2026-05-26 16:11:21,10,10,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050532W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 15:40:00,2026-05-26 16:54:00,"LCCUser","10분 교반",2026-05-26 16:11:23,2026-05-26 16:23:14,10,10,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050532W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 15:40:00,2026-05-26 16:54:00,"LCCUser","5분 교반",2026-05-26 16:23:17,2026-05-26 16:30:21,5,5,2026-05-27 00:00:00
"1","BOXHWG","OX퍼퓸핸드워시(자몽)","W26050532W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-26 15:40:00,2026-05-26 16:54:00,"LCCUser","20분 교반",2026-05-26 16:30:23,2026-05-26 16:54:26,20,20,2026-05-27 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050533W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 09:15:00,2026-05-26 09:55:00,"LCCUser","20분 용해",2026-05-26 09:15:00,2026-05-26 09:35:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050533W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 09:15:00,2026-05-26 09:55:00,"LCCUser","20분 교반",2026-05-26 09:35:00,2026-05-26 09:55:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050533W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 09:40:00,2026-05-26 10:23:00,"LCCUser","10분 교반",2026-05-26 09:40:00,2026-05-26 09:57:00,10,15,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050533W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 09:40:00,2026-05-26 10:23:00,"LCCUser","20분 교반",2026-05-26 09:57:00,2026-05-26 10:22:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050534W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 11:35:00,2026-05-26 12:16:00,"LCCUser","20분 교반",2026-05-26 11:55:00,2026-05-26 12:16:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050534W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 11:35:00,2026-05-26 12:16:00,"LCCUser","20분 용해",2026-05-26 11:35:00,2026-05-26 11:55:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050534W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 11:59:00,2026-05-26 12:39:00,"LCCUser","20분 교반",2026-05-26 12:16:00,2026-05-26 12:39:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050534W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 11:59:00,2026-05-26 12:39:00,"LCCUser","10분 교반",2026-05-26 12:01:00,2026-05-26 12:16:00,10,15,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050535W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 13:54:00,2026-05-26 14:37:00,"LCCUser","20분 용해",2026-05-26 13:54:00,2026-05-26 14:14:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050535W10","DS40004","4공장 용해조 4호","4-R004","4공장 배합실","C02","용해",2026-05-26 13:54:00,2026-05-26 14:37:00,"LCCUser","20분 교반",2026-05-26 14:14:00,2026-05-26 14:37:00,20,25,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050535W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 14:14:00,2026-05-26 15:01:00,"LCCUser","10분 교반",2026-05-26 14:21:00,2026-05-26 14:37:00,10,15,2026-05-28 00:00:00
"4","BEYSMG","마우스워시(민트)","W26050535W10","SM20010","액상4호","4-R004","4공장 배합실","C03","M/M",2026-05-26 14:14:00,2026-05-26 15:01:00,"LCCUser","20분 교반",2026-05-26 14:40:00,2026-05-26 15:01:00,20,25,2026-05-28 00:00:00
"5","BTBIG","TB가글(아이시)","W26050537W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-26 12:46:00,2026-05-26 14:16:00,"LCCUser","60분 용해",2026-05-26 13:16:00,2026-05-26 14:16:00,60,65,2026-05-28 00:00:00
"5","BTBIG","TB가글(아이시)","W26050537W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 13:42:00,2026-05-26 14:58:00,"LCCUser","20분 교반",2026-05-26 13:56:00,2026-05-26 14:16:00,20,25,2026-05-28 00:00:00
"5","BTBIG","TB가글(아이시)","W26050537W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 13:42:00,2026-05-26 14:58:00,"LCCUser","40분 교반",2026-05-26 14:16:00,2026-05-26 14:58:00,40,45,2026-05-28 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050538W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-26 12:46:00,2026-05-26 13:16:00,"LCCUser","premixing 30분 용해",2026-05-26 12:46:00,2026-05-26 13:16:00,30,35,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050538W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 12:46:00,2026-05-26 14:50:00,"LCCUser","60분 교반",2026-05-26 13:50:00,2026-05-26 14:50:00,60,65,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050538W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 12:46:00,2026-05-26 14:50:00,"LCCUser","30분 교반",2026-05-26 12:46:00,2026-05-26 13:16:00,30,35,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050538W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 12:46:00,2026-05-26 14:50:00,"LCCUser","15분 교반",2026-05-26 13:16:00,2026-05-26 13:50:00,15,20,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050539W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-26 14:51:00,2026-05-26 15:36:00,"LCCUser","premixing 30분 용해",2026-05-26 14:51:00,2026-05-26 15:36:00,30,35,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050539W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 14:51:00,2026-05-26 17:05:00,"LCCUser","60분 교반",2026-05-26 16:05:00,2026-05-26 17:05:00,60,65,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050539W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 14:51:00,2026-05-26 17:05:00,"LCCUser","15분 교반",2026-05-26 15:36:00,2026-05-26 16:05:00,15,20,2026-05-27 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050539W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-26 14:51:00,2026-05-26 17:05:00,"LCCUser","30분 교반",2026-05-26 14:51:00,2026-05-26 15:36:00,30,35,2026-05-27 00:00:00
"4","BAKHS","랩신손소독제","W26050540W10","DS40001","4공장 용해조 1호","4-R004","4공장 배합실","C02","용해",2026-05-26 09:19:00,2026-05-26 10:56:00,"LCCUser","35분 용해",2026-05-26 10:18:00,2026-05-26 10:56:00,35,40,2026-05-27 00:00:00
"4","BAKHS","랩신손소독제","W26050540W10","DS40001","4공장 용해조 1호","4-R004","4공장 배합실","C02","용해",2026-05-26 09:19:00,2026-05-26 10:56:00,"LCCUser","35분 용해",2026-05-26 09:29:00,2026-05-26 10:12:00,35,40,2026-05-27 00:00:00
